DATE,TIME,PRICE,POSITIVE STOCK,NEGATIVE STOCK,TRADE SIDE
2022-11-12,07:58:50,2645,475,659,SHORT
2022-11-12,07:58:51,2658,469,660,SHORT
2022-11-12,07:58:52,2673,477,661,SHORT
2022-11-12,07:58:53,2684,471,666,SHORT
2022-11-12,07:58:54,2668,473,669,SHORT
2022-11-12,07:58:55,2666,470,667,SHORT
2022-11-12,07:58:56,2681,464,671,SHORT
2022-11-12,07:58:57,2672,463,672,SHORT
2022-11-12,07:58:58,2686,460,678,SHORT
2022-11-12,07:58:59,2676,467,686,SHORT
2022-11-12,07:59:00,2695,475,680,SHORT
2022-11-12,07:59:01,2699,475,678,SHORT
2022-11-12,07:59:02,2686,469,684,SHORT
2022-11-12,07:59:03,2668,477,690,SHORT
2022-11-12,07:59:04,2680,477,694,SHORT
2022-11-12,07:59:05,2700,482,690,SHORT
2022-11-12,07:59:06,2685,490,684,SHORT
2022-11-12,07:59:07,2672,488,684,SHORT
2022-11-12,07:59:08,2673,496,692,SHORT
2022-11-12,07:59:09,2656,499,696,SHORT
2022-11-12,07:59:10,2653,495,703,SHORT
2022-11-12,07:59:11,2641,498,706,SHORT
2022-11-12,07:59:12,2657,500,700,SHORT
2022-11-12,07:59:13,2673,502,698,SHORT
2022-11-12,07:59:14,2684,507,698,SHORT
2022-11-12,07:59:15,2700,510,692,SHORT
2022-11-12,07:59:16,2692,508,697,SHORT
2022-11-12,07:59:17,2691,504,695,SHORT
2022-11-12,07:59:18,2684,506,699,SHORT
2022-11-12,07:59:19,2677,510,693,SHORT
2022-11-12,07:59:20,2696,511,694,SHORT
2022-11-12,07:59:21,2695,509,698,SHORT
2022-11-12,07:59:22,2706,508,696,SHORT
2022-11-12,07:59:23,2707,511,704,SHORT
2022-11-12,07:59:24,2700,517,701,SHORT
2022-11-12,07:59:25,2691,516,698,SHORT
2022-11-12,07:59:26,2681,513,703,SHORT
2022-11-12,07:59:27,2665,521,698,SHORT
2022-11-12,07:59:28,2663,523,705,SHORT
2022-11-12,07:59:29,2680,530,707,SHORT
2022-11-12,07:59:30,2674,526,715,SHORT
2022-11-12,07:59:31,2677,529,719,SHORT
2022-11-12,07:59:32,2696,532,716,SHORT
2022-11-12,07:59:33,2716,528,711,SHORT
2022-11-12,07:59:34,2713,522,714,SHORT
2022-11-12,07:59:35,2725,530,709,SHORT
2022-11-12,07:59:36,2729,529,713,SHORT
2022-11-12,07:59:37,2747,533,717,SHORT
2022-11-12,07:59:38,2762,533,718,SHORT
2022-11-12,07:59:39,2758,527,714,SHORT
2022-11-12,07:59:40,2754,535,718,SHORT
2022-11-12,07:59:41,2744,536,716,SHORT
2022-11-12,07:59:42,2748,534,724,SHORT
2022-11-12,07:59:43,2762,536,725,SHORT
2022-11-12,07:59:45,2773,530,729,SHORT
2022-11-12,07:59:46,2768,526,723,SHORT
2022-11-12,07:59:47,2756,533,731,SHORT
2022-11-12,07:59:48,2739,535,729,SHORT
2022-11-12,07:59:49,2723,538,734,SHORT
2022-11-12,07:59:50,2740,539,735,SHORT
2022-11-12,07:59:51,2720,546,730,SHORT
2022-11-12,07:59:52,2728,554,729,SHORT
2022-11-12,07:59:53,2729,549,735,SHORT
2022-11-12,07:59:54,2717,551,743,SHORT
2022-11-12,07:59:55,2716,549,741,SHORT
2022-11-12,07:59:56,2728,555,746,SHORT
2022-11-12,07:59:57,2730,553,742,SHORT
2022-11-12,07:59:58,2721,548,748,SHORT
2022-11-12,07:59:59,2739,555,752,SHORT
2022-11-12,08:00:00,2738,558,746,SHORT
2022-11-12,08:00:01,2755,565,750,SHORT
2022-11-12,08:00:02,2766,570,754,SHORT
2022-11-12,08:00:03,2765,576,754,SHORT
2022-11-12,08:00:04,2761,584,761,SHORT
2022-11-12,08:00:05,2743,588,755,SHORT
2022-11-12,08:00:06,2741,591,754,SHORT
2022-11-12,08:00:07,2724,585,748,SHORT
2022-11-12,08:00:08,2711,583,751,SHORT
2022-11-12,08:00:09,2713,582,758,SHORT
2022-11-12,08:00:10,2715,579,760,SHORT
2022-11-12,08:00:11,2726,581,758,SHORT
2022-11-12,08:00:12,2724,588,755,SHORT
2022-11-12,08:00:13,2718,586,761,SHORT
2022-11-12,08:00:14,2718,585,762,SHORT
2022-11-12,08:00:15,2702,580,763,SHORT
2022-11-12,08:00:16,2686,583,767,SHORT
2022-11-12,08:00:17,2696,578,773,SHORT
2022-11-12,08:00:18,2693,586,774,SHORT
2022-11-12,08:00:19,2706,593,773,SHORT
2022-11-12,08:00:20,2718,594,778,SHORT
2022-11-12,08:00:21,2704,596,773,SHORT
2022-11-12,08:00:22,2693,593,773,SHORT
2022-11-12,08:00:23,2708,596,778,SHORT
2022-11-12,08:00:24,2721,591,785,SHORT
2022-11-12,08:00:25,2739,593,790,SHORT
2022-11-12,08:00:26,2739,590,796,SHORT
2022-11-12,08:00:27,2748,595,800,SHORT
2022-11-12,08:00:28,2737,589,804,SHORT
2022-11-12,08:00:29,2753,586,799,SHORT
2022-11-12,08:00:30,2751,591,805,SHORT
2022-11-12,08:00:31,2736,585,811,SHORT
2022-11-12,08:00:32,2736,587,818,SHORT
2022-11-12,08:00:33,2729,595,822,SHORT
2022-11-12,08:00:34,2714,596,824,SHORT
2022-11-12,08:00:35,2694,603,823,SHORT
2022-11-12,08:00:36,2698,597,830,SHORT
2022-11-12,08:00:37,2698,591,824,SHORT
2022-11-12,08:00:38,2708,589,819,SHORT
2022-11-12,08:00:39,2727,593,816,SHORT
2022-11-12,08:00:40,2729,589,824,SHORT
2022-11-12,08:00:41,2730,591,819,SHORT
2022-11-12,08:00:42,2727,597,818,SHORT
2022-11-12,08:00:43,2731,595,826,SHORT
2022-11-12,08:00:44,2721,601,830,SHORT
2022-11-12,08:00:45,2704,597,828,SHORT
2022-11-12,08:00:46,2706,600,834,SHORT
2022-11-12,08:00:47,2715,606,842,SHORT
2022-11-12,08:00:48,2731,602,845,SHORT
2022-11-12,08:00:49,2731,610,849,SHORT
2022-11-12,08:00:50,2720,614,847,SHORT
2022-11-12,08:00:51,2715,621,848,SHORT
2022-11-12,08:00:52,2721,618,846,SHORT
2022-11-12,08:00:53,2719,622,841,SHORT
2022-11-12,08:00:54,2715,618,838,SHORT
2022-11-12,08:00:55,2735,615,836,SHORT
2022-11-12,08:00:56,2734,619,842,SHORT
2022-11-12,08:00:57,2734,617,842,SHORT
2022-11-12,08:00:58,2733,617,849,SHORT
2022-11-12,08:00:59,2739,617,849,SHORT
2022-11-12,08:01:00,2734,618,855,SHORT
2022-11-12,08:01:01,2716,620,858,SHORT
2022-11-12,08:01:02,2719,627,862,SHORT
2022-11-12,08:01:03,2732,624,859,SHORT
2022-11-12,08:01:04,2716,619,867,SHORT
2022-11-12,08:01:05,2705,625,871,SHORT
2022-11-12,08:01:06,2689,624,868,SHORT
2022-11-12,08:01:07,2685,620,873,SHORT
2022-11-12,08:01:08,2673,627,869,SHORT
2022-11-12,08:01:09,2680,623,870,SHORT
2022-11-12,08:01:10,2666,624,867,SHORT
2022-11-12,08:01:11,2659,623,866,SHORT
2022-11-12,08:01:12,2663,630,868,SHORT
2022-11-12,08:01:13,2658,635,862,SHORT
2022-11-12,08:01:14,2667,639,863,SHORT
2022-11-12,08:01:15,2676,638,859,SHORT
2022-11-12,08:01:16,2676,642,858,SHORT
2022-11-12,08:01:17,2670,641,864,SHORT
2022-11-12,08:01:18,2661,635,870,SHORT
2022-11-12,08:01:20,2650,639,876,SHORT
2022-11-12,08:01:21,2651,640,873,SHORT
2022-11-12,08:01:22,2643,636,876,SHORT
2022-11-12,08:01:23,2638,640,877,SHORT
2022-11-12,08:01:24,2621,638,881,SHORT
2022-11-12,08:01:25,2601,638,885,SHORT
2022-11-12,08:01:26,2592,635,886,SHORT
2022-11-12,08:01:27,2610,632,893,SHORT
2022-11-12,08:01:28,2596,639,900,SHORT
2022-11-12,08:01:29,2593,646,897,SHORT
2022-11-12,08:01:30,2603,643,894,SHORT
2022-11-12,08:01:31,2617,643,888,SHORT
2022-11-12,08:01:32,2622,651,887,SHORT
2022-11-12,08:01:33,2606,648,883,SHORT
2022-11-12,08:01:34,2599,642,881,SHORT
2022-11-12,08:01:35,2612,649,876,SHORT
2022-11-12,08:01:36,2608,648,874,SHORT
2022-11-12,08:01:37,2615,655,878,SHORT
2022-11-12,08:01:38,2625,653,881,SHORT
2022-11-12,08:01:39,2643,652,889,SHORT
2022-11-12,08:01:40,2653,648,894,SHORT
2022-11-12,08:01:41,2653,653,901,SHORT
2022-11-12,08:01:42,2644,657,898,SHORT
2022-11-12,08:01:43,2639,651,895,SHORT
2022-11-12,08:01:44,2625,657,890,SHORT
2022-11-12,08:01:45,2637,661,885,SHORT
2022-11-12,08:01:46,2634,659,886,SHORT
2022-11-12,08:01:47,2632,660,883,SHORT
2022-11-12,08:01:48,2622,667,883,SHORT
2022-11-12,08:01:49,2632,671,883,SHORT
2022-11-12,08:01:50,2634,678,889,SHORT
2022-11-12,08:01:51,2648,676,896,SHORT
2022-11-12,08:01:52,2667,683,891,SHORT
2022-11-12,08:01:53,2664,690,885,SHORT
2022-11-12,08:01:54,2681,695,885,SHORT
2022-11-12,08:01:55,2668,703,891,SHORT
2022-11-12,08:01:56,2652,698,892,SHORT
2022-11-12,08:01:57,2650,701,896,SHORT
2022-11-12,08:01:58,2661,699,891,SHORT
2022-11-12,08:01:59,2653,693,885,SHORT
2022-11-12,08:02:00,2635,697,888,SHORT
2022-11-12,08:02:01,2630,704,888,SHORT
2022-11-12,08:02:02,2637,701,888,SHORT
2022-11-12,08:02:03,2654,701,884,SHORT
2022-11-12,08:02:04,2657,701,888,SHORT
2022-11-12,08:02:05,2674,708,896,SHORT
2022-11-12,08:02:06,2679,711,900,SHORT
2022-11-12,08:02:07,2665,710,900,SHORT
2022-11-12,08:02:08,2683,714,908,SHORT
2022-11-12,08:02:09,2665,713,910,SHORT
2022-11-12,08:02:10,2680,715,906,SHORT
2022-11-12,08:02:11,2698,716,903,SHORT
2022-11-12,08:02:12,2701,717,907,SHORT
2022-11-12,08:02:13,2688,723,915,SHORT
2022-11-12,08:02:14,2681,721,918,SHORT
2022-11-12,08:02:15,2664,715,920,SHORT
2022-11-12,08:02:16,2656,716,924,SHORT
2022-11-12,08:02:17,2643,723,921,SHORT
2022-11-12,08:02:18,2653,722,926,SHORT
2022-11-12,08:02:19,2665,724,930,SHORT
2022-11-12,08:02:20,2660,719,924,SHORT
2022-11-12,08:02:21,2663,724,931,SHORT
2022-11-12,08:02:22,2683,730,926,SHORT
2022-11-12,08:02:23,2671,725,923,SHORT
2022-11-12,08:02:24,2667,733,921,SHORT
2022-11-12,08:02:25,2652,731,923,SHORT
2022-11-12,08:02:26,2649,739,924,SHORT
2022-11-12,08:02:27,2634,733,919,SHORT
2022-11-12,08:02:28,2652,733,922,SHORT
2022-11-12,08:02:29,2665,731,926,SHORT
2022-11-12,08:02:30,2671,726,928,SHORT
2022-11-12,08:02:31,2674,726,923,SHORT
2022-11-12,08:02:32,2673,730,917,SHORT
2022-11-12,08:02:33,2667,727,916,SHORT
2022-11-12,08:02:34,2683,734,921,SHORT
2022-11-12,08:02:35,2680,739,924,SHORT
2022-11-12,08:02:36,2691,736,928,SHORT
2022-11-12,08:02:37,2690,741,923,SHORT
2022-11-12,08:02:38,2695,742,924,SHORT
2022-11-12,08:02:39,2705,742,924,SHORT
2022-11-12,08:02:40,2705,743,931,SHORT
2022-11-12,08:02:41,2722,737,935,SHORT
2022-11-12,08:02:42,2738,739,932,SHORT
2022-11-12,08:02:43,2742,741,929,SHORT
2022-11-12,08:02:44,2731,738,932,SHORT
2022-11-12,08:02:45,2711,744,931,SHORT
2022-11-12,08:02:46,2728,749,931,SHORT
2022-11-12,08:02:47,2730,755,926,SHORT
2022-11-12,08:02:48,2713,749,926,SHORT
2022-11-12,08:02:49,2714,753,927,SHORT
2022-11-12,08:02:50,2715,754,926,SHORT
2022-11-12,08:02:51,2725,749,923,SHORT
2022-11-12,08:02:52,2715,748,929,SHORT
2022-11-12,08:02:53,2697,744,925,SHORT
2022-11-12,08:02:54,2703,752,926,SHORT
2022-11-12,08:02:55,2697,755,927,SHORT
2022-11-12,08:02:56,2717,750,925,SHORT
2022-11-12,08:02:57,2733,746,925,SHORT
2022-11-12,08:02:58,2748,753,924,SHORT
2022-11-12,08:02:59,2768,761,930,SHORT
2022-11-12,08:03:00,2784,763,932,SHORT
2022-11-12,08:03:01,2781,768,939,SHORT
2022-11-12,08:03:02,2790,776,947,SHORT
2022-11-12,08:03:03,2775,784,946,SHORT
2022-11-12,08:03:04,2774,789,948,SHORT
2022-11-12,08:03:06,2778,792,942,SHORT
2022-11-12,08:03:07,2797,790,938,SHORT
2022-11-12,08:03:08,2806,792,932,SHORT
2022-11-12,08:03:09,2804,795,935,SHORT
2022-11-12,08:03:10,2815,803,935,SHORT
2022-11-12,08:03:11,2821,806,942,SHORT
2022-11-12,08:03:12,2836,809,936,SHORT
2022-11-12,08:03:13,2845,810,931,SHORT
2022-11-12,08:03:14,2859,807,928,SHORT
2022-11-12,08:03:15,2862,807,927,SHORT
2022-11-12,08:03:16,2865,808,934,SHORT
2022-11-12,08:03:17,2870,813,941,SHORT
2022-11-12,08:03:18,2857,817,949,SHORT
2022-11-12,08:03:19,2870,815,951,SHORT
2022-11-12,08:03:20,2864,815,950,SHORT
2022-11-12,08:03:21,2863,821,946,SHORT
2022-11-12,08:03:22,2846,827,949,SHORT
2022-11-12,08:03:23,2859,825,950,SHORT
2022-11-12,08:03:24,2839,819,957,SHORT
2022-11-12,08:03:25,2839,814,956,SHORT
2022-11-12,08:03:26,2824,810,964,SHORT
2022-11-12,08:03:27,2806,818,972,SHORT
2022-11-12,08:03:28,2823,822,968,SHORT
2022-11-12,08:03:29,2808,830,969,SHORT
2022-11-12,08:03:30,2790,833,977,SHORT
2022-11-12,08:03:31,2773,834,983,SHORT
2022-11-12,08:03:32,2761,841,990,SHORT
2022-11-12,08:03:33,2747,835,994,SHORT
2022-11-12,08:03:34,2753,841,997,SHORT
2022-11-12,08:03:35,2760,841,997,SHORT
2022-11-12,08:03:36,2741,844,991,SHORT
2022-11-12,08:03:37,2747,839,995,SHORT
2022-11-12,08:03:38,2745,838,994,SHORT
2022-11-12,08:03:39,2763,836,988,SHORT
2022-11-12,08:03:40,2758,842,984,SHORT
2022-11-12,08:03:41,2769,849,978,SHORT
2022-11-12,08:03:42,2763,847,984,SHORT
2022-11-12,08:03:43,2776,855,981,SHORT
2022-11-12,08:03:44,2795,850,979,SHORT
2022-11-12,08:03:45,2779,858,984,SHORT
2022-11-12,08:03:46,2799,856,982,SHORT
2022-11-12,08:03:47,2779,851,987,SHORT
2022-11-12,08:03:48,2787,851,986,SHORT
2022-11-12,08:03:49,2806,853,980,SHORT
2022-11-12,08:03:50,2823,853,988,SHORT
2022-11-12,08:03:51,2821,848,996,SHORT
2022-11-12,08:03:52,2810,854,1001,SHORT
2022-11-12,08:03:53,2811,851,1005,SHORT
2022-11-12,08:03:54,2792,848,1013,SHORT
2022-11-12,08:03:55,2774,856,1009,SHORT
2022-11-12,08:03:56,2787,853,1012,SHORT
2022-11-12,08:03:57,2785,861,1006,SHORT
2022-11-12,08:03:58,2767,857,1003,SHORT
2022-11-12,08:03:59,2767,856,998,SHORT
2022-11-12,08:04:00,2757,853,1003,SHORT
2022-11-12,08:04:01,2751,857,1000,SHORT
2022-11-12,08:04:02,2768,852,1007,SHORT
2022-11-12,08:04:03,2787,854,1010,SHORT
2022-11-12,08:04:04,2804,852,1014,SHORT
2022-11-12,08:04:05,2785,849,1013,SHORT
2022-11-12,08:04:06,2796,846,1020,SHORT
2022-11-12,08:04:07,2783,842,1020,SHORT
2022-11-12,08:04:08,2766,844,1026,SHORT
2022-11-12,08:04:09,2775,840,1022,SHORT
2022-11-12,08:04:10,2773,838,1020,SHORT
2022-11-12,08:04:11,2760,832,1021,SHORT
2022-11-12,08:04:12,2757,836,1025,SHORT
2022-11-12,08:04:13,2757,835,1033,SHORT
2022-11-12,08:04:14,2745,833,1033,SHORT
2022-11-12,08:04:15,2764,827,1034,SHORT
2022-11-12,08:04:16,2768,821,1033,SHORT
2022-11-12,08:04:17,2763,823,1033,SHORT
2022-11-12,08:04:18,2766,818,1033,SHORT
2022-11-12,08:04:19,2756,825,1028,SHORT
2022-11-12,08:04:20,2754,829,1033,SHORT
2022-11-12,08:04:21,2746,828,1032,SHORT
2022-11-12,08:04:22,2736,832,1031,SHORT
2022-11-12,08:04:23,2719,830,1036,SHORT
2022-11-12,08:04:24,2707,828,1044,SHORT
2022-11-12,08:04:25,2715,835,1040,SHORT
2022-11-12,08:04:26,2698,838,1043,SHORT
2022-11-12,08:04:27,2684,846,1043,SHORT
2022-11-12,08:04:28,2701,852,1043,SHORT
2022-11-12,08:04:29,2686,855,1037,SHORT
2022-11-12,08:04:30,2669,861,1040,SHORT
2022-11-12,08:04:31,2671,863,1041,SHORT
2022-11-12,08:04:32,2691,862,1045,SHORT
2022-11-12,08:04:33,2671,863,1053,SHORT
2022-11-12,08:04:34,2687,868,1060,SHORT
2022-11-12,08:04:35,2702,875,1056,SHORT
2022-11-12,08:04:36,2722,877,1050,SHORT
2022-11-12,08:04:38,2707,883,1047,SHORT
2022-11-12,08:04:39,2722,883,1054,SHORT
2022-11-12,08:04:40,2735,878,1049,SHORT
2022-11-12,08:04:41,2719,884,1057,SHORT
2022-11-12,08:04:42,2716,882,1052,SHORT
2022-11-12,08:04:43,2714,884,1056,SHORT
2022-11-12,08:04:44,2694,891,1051,SHORT
2022-11-12,08:04:45,2702,891,1056,SHORT
2022-11-12,08:04:46,2700,889,1063,SHORT
2022-11-12,08:04:47,2709,888,1066,SHORT
2022-11-12,08:04:48,2717,892,1063,SHORT
2022-11-12,08:04:49,2730,887,1060,SHORT
2022-11-12,08:04:50,2711,884,1061,SHORT
2022-11-12,08:04:51,2693,882,1055,SHORT
2022-11-12,08:04:52,2685,890,1059,SHORT
2022-11-12,08:04:53,2698,893,1067,SHORT
2022-11-12,08:04:54,2704,901,1073,SHORT
2022-11-12,08:04:55,2698,901,1079,SHORT
2022-11-12,08:04:56,2706,906,1087,SHORT
2022-11-12,08:04:57,2693,901,1089,SHORT
2022-11-12,08:04:58,2679,898,1092,SHORT
2022-11-12,08:04:59,2691,895,1096,SHORT
2022-11-12,08:05:00,2694,895,1104,SHORT
2022-11-12,08:05:01,2678,894,1107,SHORT
2022-11-12,08:05:02,2661,896,1111,SHORT
2022-11-12,08:05:03,2649,904,1110,SHORT
2022-11-12,08:05:04,2654,899,1108,SHORT
2022-11-12,08:05:05,2636,903,1105,SHORT
2022-11-12,08:05:06,2646,906,1104,SHORT
2022-11-12,08:05:07,2629,914,1099,SHORT
2022-11-12,08:05:08,2646,911,1103,SHORT
2022-11-12,08:05:09,2659,905,1101,SHORT
2022-11-12,08:05:10,2676,909,1100,SHORT
2022-11-12,08:05:11,2694,917,1096,SHORT
2022-11-12,08:05:12,2699,923,1099,SHORT
2022-11-12,08:05:13,2682,921,1097,SHORT
2022-11-12,08:05:14,2696,917,1102,SHORT
2022-11-12,08:05:15,2690,919,1098,SHORT
2022-11-12,08:05:16,2705,926,1096,SHORT
2022-11-12,08:05:17,2691,926,1097,SHORT
2022-11-12,08:05:18,2698,934,1100,SHORT
2022-11-12,08:05:19,2680,930,1108,SHORT
2022-11-12,08:05:20,2680,937,1109,SHORT
2022-11-12,08:05:21,2700,942,1104,SHORT
2022-11-12,08:05:22,2696,936,1100,SHORT
2022-11-12,08:05:23,2709,933,1095,SHORT
2022-11-12,08:05:24,2699,930,1092,SHORT
2022-11-12,08:05:25,2685,937,1089,SHORT
2022-11-12,08:05:26,2703,935,1097,SHORT
2022-11-12,08:05:27,2719,932,1101,SHORT
2022-11-12,08:05:28,2717,928,1105,SHORT
2022-11-12,08:05:29,2705,922,1099,SHORT
2022-11-12,08:05:30,2691,922,1095,SHORT
2022-11-12,08:05:31,2674,921,1097,SHORT
2022-11-12,08:05:32,2685,924,1092,SHORT
2022-11-12,08:05:33,2699,919,1090,SHORT
2022-11-12,08:05:34,2696,917,1093,SHORT
2022-11-12,08:05:35,2676,925,1099,SHORT
2022-11-12,08:05:36,2656,923,1096,SHORT
2022-11-12,08:05:37,2650,924,1097,SHORT
2022-11-12,08:05:38,2670,930,1091,SHORT
2022-11-12,08:05:39,2688,925,1090,SHORT
2022-11-12,08:05:40,2682,923,1088,SHORT
2022-11-12,08:05:41,2692,928,1094,SHORT
2022-11-12,08:05:42,2685,926,1091,SHORT
2022-11-12,08:05:43,2698,933,1091,SHORT
2022-11-12,08:05:44,2682,929,1098,SHORT
2022-11-12,08:05:45,2691,926,1106,SHORT
2022-11-12,08:05:46,2680,928,1114,SHORT
2022-11-12,08:05:47,2693,925,1121,SHORT
2022-11-12,08:05:48,2701,924,1125,SHORT
2022-11-12,08:05:49,2715,932,1126,SHORT
2022-11-12,08:05:50,2723,926,1131,SHORT
2022-11-12,08:05:51,2717,927,1131,SHORT
2022-11-12,08:05:52,2726,923,1131,SHORT
2022-11-12,08:05:53,2706,931,1139,SHORT
2022-11-12,08:05:54,2721,931,1146,SHORT
2022-11-12,08:05:55,2732,936,1147,SHORT
2022-11-12,08:05:56,2746,944,1154,SHORT
2022-11-12,08:05:57,2748,949,1155,SHORT
2022-11-12,08:05:58,2767,951,1161,SHORT
2022-11-12,08:05:59,2751,959,1157,SHORT
2022-11-12,08:06:00,2758,960,1158,SHORT
2022-11-12,08:06:01,2751,965,1163,SHORT
2022-11-12,08:06:02,2736,961,1165,SHORT
2022-11-12,08:06:03,2716,966,1164,SHORT
2022-11-12,08:06:04,2700,969,1171,SHORT
2022-11-12,08:06:05,2704,977,1170,SHORT
2022-11-12,08:06:06,2714,982,1172,SHORT
2022-11-12,08:06:07,2732,983,1167,SHORT
2022-11-12,08:06:08,2735,988,1164,SHORT
2022-11-12,08:06:09,2752,993,1158,SHORT
2022-11-12,08:06:10,2741,1000,1164,SHORT
2022-11-12,08:06:11,2753,994,1159,SHORT
2022-11-12,08:06:12,2769,991,1161,SHORT
2022-11-12,08:06:13,2753,999,1158,SHORT
2022-11-12,08:06:14,2757,1004,1162,SHORT
2022-11-12,08:06:15,2749,1012,1166,SHORT
2022-11-12,08:06:16,2737,1020,1166,SHORT
2022-11-12,08:06:18,2718,1014,1168,SHORT
2022-11-12,08:06:19,2718,1013,1171,SHORT
2022-11-12,08:06:20,2719,1014,1171,SHORT
2022-11-12,08:06:21,2728,1010,1177,SHORT
2022-11-12,08:06:22,2711,1007,1174,SHORT
2022-11-12,08:06:23,2702,1001,1168,SHORT
2022-11-12,08:06:24,2682,1003,1170,SHORT
2022-11-12,08:06:25,2694,1006,1172,SHORT
2022-11-12,08:06:26,2711,1012,1174,SHORT
2022-11-12,08:06:27,2693,1015,1176,SHORT
2022-11-12,08:06:28,2698,1015,1173,SHORT
2022-11-12,08:06:29,2678,1019,1174,SHORT
2022-11-12,08:06:30,2673,1026,1176,SHORT
2022-11-12,08:06:31,2654,1024,1181,SHORT
2022-11-12,08:06:32,2660,1023,1188,SHORT
2022-11-12,08:06:33,2664,1020,1192,SHORT
2022-11-12,08:06:34,2654,1014,1195,SHORT
2022-11-12,08:06:35,2636,1013,1192,SHORT
2022-11-12,08:06:36,2629,1008,1189,SHORT
2022-11-12,08:06:37,2613,1014,1192,SHORT
2022-11-12,08:06:38,2597,1016,1196,SHORT
2022-11-12,08:06:39,2605,1012,1196,SHORT
2022-11-12,08:06:40,2597,1009,1200,SHORT
2022-11-12,08:06:41,2602,1006,1198,SHORT
2022-11-12,08:06:42,2620,1006,1193,SHORT
2022-11-12,08:06:43,2629,1006,1199,SHORT
2022-11-12,08:06:44,2611,1009,1193,SHORT
2022-11-12,08:06:45,2607,1013,1191,SHORT
2022-11-12,08:06:46,2590,1009,1188,SHORT
2022-11-12,08:06:47,2599,1003,1193,SHORT
2022-11-12,08:06:48,2603,1005,1200,SHORT
2022-11-12,08:06:49,2608,1010,1196,SHORT
2022-11-12,08:06:50,2612,1013,1191,SHORT
2022-11-12,08:06:51,2627,1015,1193,SHORT
2022-11-12,08:06:52,2643,1009,1197,SHORT
2022-11-12,08:06:53,2663,1007,1201,SHORT
2022-11-12,08:06:54,2651,1001,1207,SHORT
2022-11-12,08:06:55,2658,1006,1214,SHORT
2022-11-12,08:06:56,2643,1011,1221,SHORT
2022-11-12,08:06:57,2647,1017,1219,SHORT
2022-11-12,08:06:58,2632,1020,1227,SHORT
2022-11-12,08:06:59,2623,1024,1232,SHORT
2022-11-12,08:07:00,2635,1025,1227,SHORT
2022-11-12,08:07:01,2648,1023,1229,SHORT
2022-11-12,08:07:02,2646,1029,1225,SHORT
2022-11-12,08:07:03,2657,1024,1230,SHORT
2022-11-12,08:07:04,2638,1018,1231,SHORT
2022-11-12,08:07:05,2636,1014,1228,SHORT
2022-11-12,08:07:06,2631,1014,1224,SHORT
2022-11-12,08:07:07,2649,1010,1226,SHORT
2022-11-12,08:07:08,2661,1009,1231,SHORT
2022-11-12,08:07:09,2641,1017,1235,SHORT
2022-11-12,08:07:10,2656,1024,1234,SHORT
2022-11-12,08:07:11,2675,1023,1229,SHORT
2022-11-12,08:07:12,2669,1021,1223,SHORT
2022-11-12,08:07:13,2677,1026,1230,SHORT
2022-11-12,08:07:14,2673,1032,1230,SHORT
2022-11-12,08:07:15,2653,1034,1228,SHORT
2022-11-12,08:07:16,2655,1035,1233,SHORT
2022-11-12,08:07:17,2674,1037,1237,SHORT
2022-11-12,08:07:18,2656,1036,1234,SHORT
2022-11-12,08:07:19,2661,1036,1229,SHORT
2022-11-12,08:07:20,2672,1043,1236,SHORT
2022-11-12,08:07:21,2688,1038,1238,SHORT
2022-11-12,08:07:22,2683,1034,1245,SHORT
2022-11-12,08:07:23,2693,1031,1243,SHORT
2022-11-12,08:07:24,2673,1039,1246,SHORT
2022-11-12,08:07:25,2678,1035,1245,SHORT
2022-11-12,08:07:26,2692,1029,1253,SHORT
2022-11-12,08:07:27,2697,1033,1256,SHORT
2022-11-12,08:07:28,2695,1040,1251,SHORT
2022-11-12,08:07:29,2682,1041,1252,SHORT
2022-11-12,08:07:30,2681,1047,1260,SHORT
2022-11-12,08:07:31,2681,1041,1268,SHORT
2022-11-12,08:07:32,2661,1042,1263,SHORT
2022-11-12,08:07:33,2649,1043,1271,SHORT
2022-11-12,08:07:34,2629,1050,1273,SHORT
2022-11-12,08:07:35,2619,1051,1268,SHORT
2022-11-12,08:07:36,2627,1050,1276,SHORT
2022-11-12,08:07:37,2643,1053,1275,SHORT
2022-11-12,08:07:38,2641,1047,1274,SHORT
2022-11-12,08:07:39,2661,1048,1271,SHORT
2022-11-12,08:07:40,2681,1052,1277,SHORT
2022-11-12,08:07:41,2676,1059,1278,SHORT
2022-11-12,08:07:42,2672,1058,1280,SHORT
2022-11-12,08:07:43,2663,1062,1283,SHORT
2022-11-12,08:07:44,2664,1059,1286,SHORT
2022-11-12,08:07:45,2677,1064,1289,SHORT
2022-11-12,08:07:46,2673,1072,1294,SHORT
2022-11-12,08:07:47,2682,1073,1293,SHORT
